,Merchantnumber,all_transactions,sum_amounts,harmonic
23363,62006362042298,7,7026,0.091179250292
23364,062006362007267,87,807028,1.41086051666
23365,62006362113600,9,9035,0.0225102676567
23366,062006362036138,13,280043004,0.085497438912
23367,62006362040717,3,3012,0.0601962280475
23368,62006362061286,2,2011,0.0869565217391
23369,62006362039753,5,10004028,0.247927413412
23370,62006362068160,15,105015,0.0973837209302
23371,62006362116259,3,3011,0.0076726342711
23372,62006362120536,58,6975019,0.126233687526
23373,62006362120397,5,5019,0.0107095016543
23374,62006362112063,6,6024,0.0172763647865
23375,62006362114478,2,2007,0.00512820512821
23376,62006362056557,9,817030,0.161086231964
23377,62006362068172,22,157022,0.145793192036
23378,62006362050040,1,1004,0.0172413793103
23379,62006362049317,1,1004,0.0172413793103
23380,62006362068810,7,8054012,0.0417278928655
23381,62006362062738,1,1003,0.0263157894737
23382,62006362045413,1,1007,0.125
23383,062006362036498,8,9447649,0.560614385614
23384,062006362037093,6,6030,0.123847039037
23385,062006362034208,11,3656024,0.250974977434
23386,062006362024031,1,1004,0.05
23387,62006362102638,5,5017,0.0208980616096
23388,62006362050096,7,7028,0.123587815586
23389,62006362112172,9,2125020,0.0258862585662
23390,62006362108532,9,9035,0.0227931644919
23391,62006362048872,8,17028,0.0287690336558
23392,62006362113411,8,1553011,0.0233581096643
23393,62006362120118,5,5019,0.0107071513205
23394,62006362053702,16,70057,0.186352070211
23395,062006362017765,4,4019,0.130107526882
23396,062006362017763,3,3015,0.1
23397,62006362045544,2,2008,0.0541666666667
23398,62006362056427,4,13010,0.042327812584
23399,62006362112938,4,202007,0.0113895789333
23400,62006362064359,3,3011,0.0321428571429
23401,062006362030617,4,4019,0.103731815307
23402,062006362035199,2,2008,0.0492072170585
23403,62006362061018,8,8032,0.151443048204
23404,62006362107831,12,312521,0.0384952251618
23405,62006362121898,5,5019,0.0104728030277
23406,62006362122884,12,76013011,0.0245030807403
23407,62006362104854,18,2378011,0.06237711643
23408,62006362109132,4,4018,0.0120863572048
23409,62006362100245,8,26030,0.0269397171362
23410,62006362111088,10,2193011,0.0304994705079
23411,62006362105749,8,5007025,0.0218108101971
23412,62006362104731,22,2646039,0.0745927368676
23413,62006362117819,1,1002,0.00240384615385
23414,062006362038512,7,304016,0.0396551762341
23415,62006362103169,10,770007,0.0396455878693
23416,062006362018220,6,6023,0.153651041413
23417,62006362047098,1,1003,0.0277777777778
23418,62006362054457,2,2007,0.0740740740741
23419,62006362043719,2,2008,0.0539861895794
23420,62006362057294,2,2007,0.0740740740741
23421,62006362059844,1,1002,0.037037037037
23422,62006362112629,6,15022,0.0160984673332
23423,62006362108303,5,14018,0.0150886902872
23424,62006362120099,3,3011,0.0067496161592
23425,62006362120368,11,55665019,0.0234960363388
23426,62006362120854,15,109510035,0.0313946869045
23427,62006362056133,7,5404019,0.196560619747
23428,62006362058748,3,3011,0.072772722166
23429,62006362062429,6,10011,0.161196911197
23430,62006362118682,8,8027,0.0178316168162
23431,62006362047533,15,1523011,0.0363621109153
23432,62006362105955,19,16952027,0.0563016208336
23433,62006362064620,2,2007,0.020202020202
23434,062006362019634,3,441007,0.112386269644
23435,062006362008442,18,19222008,0.844071816856
23436,062006362036499,15,142091004,0.75374959148
23437,062006362033263,3,3015,0.0824829931973
23438,62006362131193,43,139894016,0.0808184165805
23439,62006362130016,9,327804014,0.0170322472071
23440,062006362009100,30,9732018,2.77518871517
23441,62006362049292,2,23854000,0.583333333333
23442,062006362018128,7,7016,1.41694915254
23443,062006362034164,5,1504019,0.139082098357
23444,62006362111616,3,3011,0.00845667591736
23445,62006362111568,6,705018,0.0165198443781
23446,62006362061166,3,3009,0.115384615385
23447,62006362057726,1,1003,0.0384615384615
23448,62006362060882,3,3009,0.0834590246355
23449,62006362049712,2,2007,0.0769230769231
23450,62006362051566,2,2007,0.0769230769231
23451,62006362039526,2,2007,0.00740740740741
23452,62006362101088,4,13014,0.0145669823015
23453,62006362101236,5,14018,0.0180252217846
23454,62006362101390,5,14018,0.0179175401817
23455,62006362054993,12,7670000,0.407692583638
23456,62006362113070,2,2007,0.00497512437811
23457,62006362129759,48,1401891,0.0902885338174
23458,62006362131454,18,92655509,0.0342527779641
23459,62006362046711,4,4018,0.112926869898
23460,62006362046713,8,8036,0.226819923372
23461,62006362046716,4,4018,0.112926869898
23462,62006362044899,7,1585023,0.12906121575
23463,62006362046318,1,1002,0.00348432055749
23464,62006362040625,1,1002,0.00348432055749
23465,62006362060862,5,12752008,0.513489010989
23466,62006362067251,8,18833009,0.0569354612734
23467,62006362047231,1,1004,0.0294117647059
23468,062006362003084,2,2012,0.0392156862745
23469,62006362061247,8,150007032,0.257790208668
23470,62006362117411,6,772008,0.0142692635813
23471,62006362127126,40,14995011,0.0779082268496
23472,62006362101333,14,14065,0.0388703568172
23473,62006362045792,10,159600000,1.37692307692
23474,62006362055700,3,3015,0.0419831223629
23475,62006362110257,2,2007,0.00602409638554
23476,62006362048272,2,2011,0.0136054421769
23477,62006362108064,4,4018,0.0122185535471
23478,62006362048202,6,6023,0.0182271590025
23479,62006362114443,6,6037,0.0140601515252
23480,62006362121730,3,3026,0.00576521111238
23481,62006362133111,16,3937007,0.0299492776528
23482,62006362133052,13,551005,0.024230606014
23483,62006362130720,9,1773009,0.0168446147071
23484,62006362129524,41,40761011,0.0781991988456
23485,62006362133316,17,2312007,0.0316163741312
23486,62006362132618,53,19115070,0.0993321624683
23487,62006362131735,12,1483007,0.0224977934014
23488,62006362130510,1,1004,0.00186219739292
23489,62006362133750,4,836004,0.00741090691576
23490,62006362130835,12,7592007,0.0227920082365
23491,62006362126933,6,6022,0.0115037519421
23492,62006362127232,15,36402007,0.0284959570426
23493,62006362039581,8,3582011,0.140408163265
23494,62006362134352,6,2762005,0.0111248666834
23495,62006362133318,9,3225023,0.0168297953358
23496,62006362131680,9,2247007,0.0167564442863
23497,62006362131665,7,87007,0.0130842420307
23498,62006362132249,14,1697012,0.026148937176
23499,62006362133773,6,302007,0.0111248666834
23500,62006362044414,13,13041,0.164362684686
23501,62006362064496,3,3011,0.0204502350128
23502,62006362114667,58,3286039,0.142769391931
23503,62006362045213,5,239014,1.0138050352
23504,62006362133296,4,552007,0.00742125245683
23505,62006362130454,8,902007,0.0148080451319
23506,62006362131065,12,11487007,0.0226305909173
23507,62006362134294,6,92017,0.0110905730129
23508,62006362128617,8,15006007,0.015342073924
23509,62006362123349,6,6023,0.0122417062476
23510,62006362131078,2,2007,0.00369685767098
23511,62006362133835,17,4024012,0.031553759276
23512,62006362128210,11,18403011,0.020829486156
23513,62006362134625,1,1011,0.00184842883549
23514,62006362134499,1,1004,0.00184842883549
23515,62006362067315,9,9036,0.0487455064451
23516,62006362130247,33,21812007,0.0616111300199
23517,62006362065977,3,3011,0.0146798808859
23518,62006362038646,7,10333012,0.134958742615
23519,62006362039446,5,5020,0.0298196187479
23520,62006362064825,5,5020,0.0398485536088
23521,62006362047207,4,4015,0.017788619888
23522,62006362063190,6,24013,0.0406490501106
23523,62006362120511,5,5019,0.0105282073905
23524,62006362102747,10,10037,0.0303131702925
23525,62006362132688,6,362007,0.0111524676597
23526,62006362123621,14,12225015,0.0282492817695
23527,62006362131220,3,3007,0.00557622102198
23528,62006362130623,2,2007,0.00371747211896
23529,62006362131791,13,5412007,0.0242581621501
23530,62006362126430,11,6162016,0.0211604331689
23531,62006362128144,18,10911011,0.0350041184624
23532,62006362133089,2,2007,0.00371747211896
23533,62006362131033,4,13008,0.00744532823825
23534,62006362132785,10,35249134,0.0186292712266
23535,62006362127221,13,15187515,0.0250911284131
23536,62006362049536,43,1584283,2.11892782851
23537,62006362114309,3,12008,0.00846725206937
23538,62006362121581,4,4015,0.00809824960433
23539,62006362122739,8,5006021,0.0169740492609
23540,62006362045500,1,1002,0.00346020761246
23541,62006362046194,1,1002,0.00346020761246
23542,62006362106056,6,6023,0.0200987575155
23543,062006362017696,13,40040,0.0841481431937
23544,62006362068390,2,11004,0.0134228187919
23545,62006362061808,3,3015,0.176470588235
23546,62006362046737,1,1004,0.0588235294118
23547,62006362060408,3,12011,0.176470588235
23548,062006362033403,2,2011,0.117647058824
23549,062006362038445,4,203012,0.116667534519
23550,62006362110417,3,30002005,0.00921189240208
23551,62006362063284,2,2005,0.0110497237569
23552,62006362106651,2,2007,0.00706713780919
23553,62006362054530,3,32008,0.116374269006
23554,62006362044121,5,5019,0.0548788721914
23555,62006362101099,5,14018,0.0159259259259
23556,62006362109987,3,3011,0.00873038426321
23557,62006362123211,46,57649016,0.0960137033633
23558,62006362118393,5,5019,0.0107340774749
23559,62006362129662,4,4022,0.0076321437666
23560,62006362128376,5,5015,0.00959775003634
23561,62006362130593,10,30663011,0.0188693301649
23562,62006362128727,13,136772007,0.0245313383751
23563,62006362132738,6,563011,0.0112467343815
23564,62006362132326,4,121002007,0.00753017630681
23565,62006362126620,14,67607027,0.0278816429945
23566,62006362133292,2,2009,0.00373831775701
23567,62006362129788,9,520307011,0.0169881226448
23568,62006362133502,3,3011,0.005586643841
23569,062006362030506,4,1797000,0.0228822684853
23570,62006362122329,14,871000,0.026807987119
23571,62006362120242,6,24015,0.0118267075531
23572,62006362129620,3,3011,0.00581101190476
23573,62006362104994,10,47035,0.0330596828934
23574,62006362130420,3,32007,0.00574716870128
23575,62006362126575,53,114883011,0.101107583165
23576,62006362123815,19,10694015,0.0375045296608
23577,62006362110719,4,2003011,0.0120546262717
23578,62006362120364,23,2064034,0.0483061754202
23579,62006362130965,33,8872007,0.0637334518799
23580,62006362125003,15,13124015,0.0303279787213
23581,062006362024067,4,4016,0.00832604141159
23582,62006362127296,13,581007,0.0253908479101
23583,62006362129072,21,46133011,0.0401612312196
23584,62006362129947,37,121054007,0.0707286093885
23585,62006362124149,4,4015,0.00807025968294
23586,62006362124387,4,4015,0.00811451315795
23587,62006362132462,5,9326386,0.00942032066207
23588,62006362127136,18,574303011,0.034498231228
23589,62006362128755,1,1004,0.00188679245283
23590,62006362127360,5,5020,0.00943396226415
23591,62006362107810,10,10039,0.0263850540904
23592,62006362130195,5,154011,0.00943056974135
23593,62006362127334,21,26353004,0.0407284067878
23594,62006362120889,6,6023,0.0125082536024
23595,62006362129798,2,2007,0.00387596899225
23596,62006362053945,6,6039,0.0309848475904
23597,62006362132721,17,20003009,0.0319320021656
23598,62006362121400,24,5687373,0.0485611815953
23599,62006362128688,3,3011,0.00584091314428
23600,62006362121749,3,3033,0.00591471286594
23601,62006362130712,4,1012007,0.00764045353212
23602,62006362131384,5,18053012,0.00935995275894
23603,62006362131150,10,16063015,0.0189827977036
23604,62006362130858,1,1004,0.00187265917603
23605,62006362130208,8,6248009,0.015313389641
23606,62006362130992,6,1372007,0.011378764476
23607,62006362119258,7,25019,0.0150831699581
23608,62006362123603,20,1892520,0.0388606757266
23609,62006362129481,45,7382007,0.0857880504157
23610,62006362128550,3,102007,0.00563630762337
23611,62006362131707,14,1166011,0.0266124444046
23612,62006362122445,9,732015,0.0179869893054
23613,62006362130372,18,4893011,0.0345456786332
23614,62006362124757,5,14015,0.010065352087
23615,62006362128008,4,4016,0.00773694390716
23616,62006362129344,3,3013,0.00572930239045
23617,62006362129172,5,132003011,0.00959383024548
23618,62006362128130,4,3021004,0.00761544022015
23619,62006362127331,8,543008,0.0155434584934
23620,62006362126998,3,3011,0.00594065501108
23621,62006362130460,8,8904014,0.01512622884
23622,62006362106325,2,2008,0.00393268844454
23623,62006362128258,11,5002007,0.0211075188052
23624,62006362129738,17,2613007,0.033011231578
23625,62006362130202,3,202007,0.00571576194013
23626,62006362129564,3,3011,0.00583291615467
23627,62006362131331,3,1202007,0.0057361376673
23628,62006362125778,14,68722008,0.0263507908625
23629,62006362125754,7,7016,0.0142063338267
23630,62006362132351,4,4019,0.00759013282732
23631,62006362132041,8,83123007,0.0150672879939
23632,62006362128660,14,3114011,0.0269151296378
23633,62006362128685,3,3013,0.00571814333674
23634,62006362130077,8,10111004,0.0151147850727
23635,62006362127243,7,1553011,0.0135755636002
23636,62006362128526,4,6132007,0.0077009168464
23637,62006362122409,8,204015,0.0158579151303
23638,62006362125606,7,535020,0.0141509675056
23639,62006362125361,13,1944015,0.0261182884898
23640,62006362124512,11,3996021,0.0228034289341
23641,62006362122603,5,33011,0.0105142727882
23642,62006362125299,263,73116011,0.543641177829
23643,62006362126070,23,2630020,0.0449062326625
23644,62006362120999,4,4015,0.00834223106813
23645,62006362123157,33,13655019,0.0671871423844
23646,62006362122732,14,29374015,0.0281069374052
23647,62006362127481,6,243011,0.012088759739
23648,62006362123706,110,1064012,0.210278150863
23649,62006362120972,5,5019,0.0106082979653
23650,62006362126794,2,2007,0.0040733197556
23651,62006362128028,15,24248007,0.0291179751437
23652,62006362128396,3,3012,0.0057924327518
23653,62006362126769,3,3011,0.00591938579655
23654,62006362127935,5,213011,0.00992078175864
23655,62006362128401,3,3011,0.00585584238927
23656,62006362127371,1,1004,0.00198412698413
23657,62006362120295,11,3105019,0.0232624925072
23658,62006362124225,2,2007,0.00425531914894
23659,62006362119608,31,2435672005,0.0650636622828
23660,62006362123923,3,3011,0.00613149175682
23661,62006362128068,4,5003007,0.00775620665851
23662,62006362118383,9,165019,0.0186963633796
23663,62006362124890,3,3012,0.00612055144967
23664,62006362127285,7,17283011,0.0136226312423
23665,62006362128437,9,31114013,0.0173779479563
23666,62006362128717,2,2008,0.00391010205252
23667,62006362129930,7,332007,0.0132725113531
23668,62006362125432,7,185018,0.0137039726911
23669,62006362130407,6,16005016,0.0115171791521
23670,62006362130952,3,3011,0.00570733094958
23671,62006362132990,9,78402007,0.0167847052971
23672,62006362062963,8,8027,0.111301300537
23673,62006362100493,7,25026,0.0243630768101
23674,62006362117673,11,441017,0.0256672631215
23675,62006362121972,1,1002,0.00217864923747
23676,62006362109167,31,2551521038,0.080109469032
23677,62006362108859,9,9035,0.0226298803544
23678,62006362101004,3,3019,0.0111940298507
23679,62006362104969,5,14023,0.0187986833509
23680,62006362063776,13,50038,0.107265538768
23681,62006362104020,5,5019,0.0173530413151
23682,62006362111017,14,261068,0.0271697214243
23683,62006362119896,91,21424015,0.209748944618
23684,62006362133767,5,1302007,0.00928679608977
23685,62006362117926,16,6117910,0.035936239517
23686,062006362013353,14,624039,0.366016441395
23687,62006362062766,3,3012,0.0430976430976
23688,62006362057777,4,4015,0.100936100936
23689,62006362068329,3,3011,0.0193197278912
23690,62006362062926,12,3889038,0.0679558550539
23691,62006362100916,3,3009,0.0148514851485
23692,62006362100779,18,197017028,0.0576236511069
23693,62006362122922,32,24316024,0.0641091721975
23694,062006362035420,2,2008,0.00540217834469
23695,62006362118106,2,2006,0.00472366293012
23696,62006362112613,3,85011003,0.00888560114878
23697,62006362046264,5,5020,0.0905963365129
23698,62006362059401,2,2005,0.0606060606061
23699,62006362041575,2,2008,0.088141025641
23700,62006362040834,3,3013,0.0446105072464
23701,62006362054563,1,1004,0.0434782608696
23702,062006362027166,3,102011,0.170289855072
23703,62006362120640,6,6019,0.0127730283808
23704,62006362113623,6,24016,0.0162702664095
23705,62006362045479,8,8036,0.0595328153983
23706,62006362064859,6,6023,0.0789473684211
23707,62006362051356,4,4025,0.105263157895
23708,62006362053345,2,2007,0.0526315789474
23709,62006362062330,3,3011,0.101814364972
23710,62006362046524,2,2007,0.0857142857143
23711,62006362049869,4,4015,0.122415219189
23712,62006362113500,4,4016,0.0117131062951
23713,62006362041153,5,5020,0.0322640572864
23714,62006362063956,4,4011,0.0432406327104
23715,62006362114094,4,4016,0.0113408776358
23716,62006362120326,32,773450019,0.0694240723476
23717,62006362060172,12,24511004,0.463751656165
23718,62006362113748,2,2007,0.00576368876081
23719,62006362062898,19,40414046,0.0514867802631
23720,62006362116356,46,77025031,0.104402713543
23721,62006362064035,12,1268036,0.0416930396782
23722,62006362053614,2,2007,0.0740740740741
23723,62006362048187,2,2007,0.0740740740741
23724,62006362044586,2,2007,0.0740740740741
23725,62006362116442,6,15020,0.0134284427521
23726,62006362118204,10,2104023,0.0204287193509
23727,62006362121734,7,7036,0.0149993004576
23728,62006362057360,20,182594008,0.821868743392
23729,062006362003186,3,3015,0.102668052668
23730,62006362042738,1,1004,0.00235294117647
23731,62006362054767,5,5013,0.167824074074
23732,62006362103429,6,6023,0.0206180143549
23733,62006362062006,3,3009,0.115384615385
23734,62006362105372,2,2005,0.00744902205576
23735,62006362046679,1,1004,0.0037037037037
23736,62006362101675,5,14018,0.0181190524203
23737,062006362035939,1,1004,0.00248138957816
23738,62006362049695,3,3015,0.124521072797
23739,62006362046359,1,1002,0.00348432055749
23740,62006362043530,2,2007,0.08
23741,62006362060083,2,2007,0.08
23742,62006362049747,2,2011,0.0384615384615
23743,62006362126967,3,3011,0.00584813168787
23744,62006362106686,23,118154046,0.0569528785188
23745,62006362054977,24,57553015,8.97916926143
23746,62006362057832,2,2007,0.0714285714286
23747,062006362016708,2,2008,0.155555555556
23748,62006362111651,3,1502004,0.00900028686173
23749,62006362055581,3,3011,0.231182795699
23750,62006362111385,6,15018,0.0182867968892
23751,62006362069421,4,26503012,0.0164017328588
23752,62006362124625,181,38563011,0.343680474386
23753,62006362131623,20,18842007,0.0377050479532
23754,62006362133535,2,2007,0.00373135627143
23755,62006362132811,1,1004,0.00186219739292
23756,62006362131697,2,2007,0.00372439478585
23757,62006362123497,4,4016,0.00791324848739
23758,62006362127758,7,9952007,0.0133779837705
23759,62006362126962,4,4015,0.00774045904288
23760,62006362126469,5,62008,0.00985369776247
23761,62006362133023,2,2007,0.00373135627143
23762,062006362026494,9,1226024,0.108908914674
23763,62006362103656,2,2007,0.00787401574803
23764,62006362100804,1,1004,0.00261780104712
23765,62006362111774,7,2684018,0.0206245154182
23766,62006362133179,11,20417004,0.0204951752881
23767,62006362133347,12,4372007,0.0222566431187
23768,62006362068440,11,219039,0.0600682537314
23769,62006362068498,1,1002,0.00454545454545
23770,62006362133789,12,1569007,0.0221811460259
23771,62006362133001,3,3012,0.00557303027886
23772,62006362132836,9,143073007,0.0167081775581
23773,62006362121545,21,91648024,0.044121874504
23774,62006362043485,2,2008,0.0122091087351
23775,62006362117954,3,3011,0.00667778813601
23776,62006362118623,5,5019,0.0107017946715
23777,62006362120567,10,354015,0.0211238063871
23778,62006362132075,20,170134017,0.0372718067162
23779,62006362129141,17,203272007,0.0324612156819
23780,62006362128986,12,1279015,0.0232739878829
23781,62006362126864,32,778860022,0.0622927850606
23782,62006362065546,9,9037,0.0715118108981
23783,62006362053421,4,4020,0.0748102466793
23784,062006362036384,5,22003011,0.0173258888652
23785,62006362105060,5,5026,0.0181623092827
23786,62006362110923,7,16026,0.0192727574779
23787,062006362006220,2,11004,0.00613496932515
23788,62006362124131,10,340004015,0.0199164455908
23789,62006362127727,6,6019,0.0119174709987
23790,62006362129355,65,9692011,0.122800325249
23791,62006362125262,26,16543011,0.051605750464
23792,62006362107964,18,372840039,0.0439263289203
23793,62006362125142,1,1004,0.001953125
23794,62006362113658,3,12007,0.00855611520083
23795,62006362112242,12,142037,0.0299723525255
23796,62006362125284,10,28554015,0.0195839927253
23797,62006362116755,8,8030,0.0170116560793
23798,62006362130246,3,3007,0.00587084148728
23799,62006362113665,27,315317031,0.0574095697304
23800,62006362127605,6,563011,0.011919368121
23801,62006362132010,9,134007,0.0169323720117
23802,62006362121213,7,7027,0.0149196508687
23803,62006362126570,7,30133011,0.0134931925796
23804,62006362125273,13,11547393,0.0255305409174
23805,62006362122926,25,532034,0.0491245195224
23806,62006362129382,5,23007,0.00970884044662
23807,62006362120821,3,3012,0.00614709598452
23808,62006362127737,2,2007,0.00387596899225
23809,62006362122888,23,30041015,0.0460001326768
23810,62006362066000,2,2008,0.0137301923167
23811,62006362116696,2,2022,0.00382960633846
23812,62006362129913,2,2007,0.00383877159309
23813,62006362123457,2,2008,0.00390076988879
23814,62006362121532,8,8555025,0.0163216198635
23815,62006362126972,3,3011,0.00577263038433
23816,62006362124779,14,566015,0.0289543810851
23817,62006362127049,3,3011,0.00591553119133
23818,62006362121733,6,6030,0.012204770924
23819,62006362125147,3,3011,0.00602847324497
23820,62006362115835,2,2008,0.00394384767519
23821,62006362126660,32,9546011,0.0599390637353
23822,62006362124444,8,4723012,0.0164778472901
23823,62006362119552,16,4055012,0.0335118897776
23824,62006362127208,34,116813011,0.0681789466668
23825,62006362124848,10,105015,0.020114891756
23826,62006362129375,4,253011,0.00787046820203
23827,62006362126827,1,1004,0.00201612903226
23828,62006362128926,4,4015,0.00782641210465
23829,62006362116822,11,60034,0.0265769036267
23830,62006362114073,4,4013,0.0113408776358
23831,62006362114143,4,13009,0.0113401758868
23832,62006362122656,4,4015,0.00864062870866
23833,62006362122694,4,4015,0.00827750663589
23834,62006362114658,4,4015,0.00943056051625
23835,62006362121229,5,8015,0.0103459063002
23836,62006362129142,2,21004,0.00389105058366
23837,62006362128302,3,3011,0.00588323917137
23838,62006362118847,3,3012,0.00687042228733
23839,62006362116763,5,5019,0.0115237042608
23840,62006362108458,6,6023,0.0159038519727
23841,62006362064413,2,62001003,0.00577259475219
23842,62006362041043,2,2007,0.00475059382423
23843,62006362069538,4,4015,0.0166292572676
23844,62006362109903,3,3014,0.00946372239748
23845,62006362109178,8,86015,0.0258483452032
23846,62006362050128,1,1004,0.0175438596491
23847,062006362023768,4,18023015,0.100820477919
23848,62006362118335,4,4015,0.008691625506
23849,62006362116789,4,13011,0.0092110797904
23850,62006362044087,4,4015,0.0482585877863
23851,62006362102470,7,913011,0.0319003573681
23852,62006362047848,10,118035,0.0514877955362
23853,62006362046935,2,2008,0.0123747342848
23854,62006362066745,5,14013,0.036069904491
23855,062006362031440,13,158729279,0.116003565554
23856,62006362101095,6,15030,0.0214398345352
23857,62006362065827,4,4013,0.0283687943262
23858,062006362012873,90,1294019,2.63497344418
23859,62006362065336,1,1004,0.00719424460432
23860,62006362044287,2,2007,0.0045871559633
23861,62006362129625,87,25214507,0.16146599869
23862,62006362133521,16,4273011,0.0297019842713
23863,62006362063357,3,3011,0.0413614163614
23864,62006362069051,8,8030,0.040861704387
23865,62006362063938,1,1002,0.0123456790123
23866,62006362062820,9,38247028,0.125207300298
23867,62006362060760,7,7024,0.195850888809
23868,62006362068169,6,33009,0.0413793103448
23869,62006362065788,2,2008,0.0161558109834
23870,62006362049417,1,1002,0.003125
23871,62006362109267,7,10024015,0.0202637593156
23872,62006362053988,1,1004,0.0161290322581
23873,62006362132649,5,2371007,0.00934932081167
23874,62006362115205,1,1004,0.00257731958763
23875,62006362112182,3,3011,0.0081297543648
23876,62006362043080,2,2007,0.0512820512821
23877,62006362053244,2,2007,0.0512820512821
23878,062006362020387,3,3015,0.0284000289981
23879,62006362059382,4,203012,0.0762937595129
23880,62006362062832,3,3009,0.0375
23881,62006362069472,3,3009,0.0174418604651
23882,62006362121604,7,7027,0.0149692236886
23883,62006362043825,6,24020,0.0731131282037
23884,062006362026391,3,12011,0.145454545455
23885,62006362045343,2,2007,0.0645161290323
23886,62006362052755,1,1002,0.012987012987
23887,62006362065617,9,2417032,0.0298318483723
23888,62006362108108,6,6022,0.0188145081287
23889,62006362061299,1,1004,0.0333333333333
23890,062006362036050,2,2011,0.0655913978495
23891,62006362061648,2,2007,0.0666666666667
23892,62006362066861,3,3012,0.0158749584743
23893,62006362058661,6,6024,0.054566584273
23894,62006362055816,1,1004,0.0322580645161
23895,062006362004355,6,805017,0.101745237995
23896,062006362030929,4,10003015,0.10640772438
23897,62006362116675,4,4037,0.00824808984595
23898,62006362052183,1,1002,0.00240384615385
23899,62006362046423,3,3010,0.00991362912302
23900,062006362024645,2,11004,0.00611620795107
23901,62006362058383,3,3015,0.105555555556
23902,62006362054886,3,3011,0.0916179337232
23903,062006362035100,2,221004,0.0703703703704
23904,62006362058160,2,2007,0.0740740740741
23905,62006362055520,2,2007,0.0740740740741
23906,62006362048944,4,4013,0.107766424254
23907,62006362052725,2,2007,0.0740740740741
23908,62006362115349,3,3011,0.0067496161592
23909,62006362105347,5,153011,0.0169698895601
23910,62006362114695,2,2011,0.00503778337531
23911,62006362122547,30,28502365,0.0644792504167
23912,62006362128639,4,4014,0.00747351355864
23913,62006362066831,3,3009,0.0134128763613
23914,62006362042938,2,881004,0.611111111111
23915,62006362057560,3,3015,0.0765306122449
23916,62006362053598,2,2007,0.0769230769231
23917,62006362039899,4,4016,0.0439750250661
23918,62006362059928,2,2007,0.0769230769231
23919,62006362129522,2,2007,0.00389869473524
23920,62006362124983,5,383016,0.0101801716222
23921,62006362046449,3,3010,0.00991362912302
23922,62006362046283,1,1002,0.00348432055749
23923,62006362066100,6,1844009,0.0595432345432
23924,62006362047251,1,1004,0.04
23925,62006362111345,13,38607027,0.0344686390234
23926,62006362116529,1,1004,0.00244498777506
23927,62006362101949,3,3011,0.0108637182216
23928,62006362046730,1,1002,0.0357142857143
23929,62006362056621,3,3015,0.0897683397683
23930,62006362102558,3,3014,0.011011106793
23931,62006362058101,1,1004,0.166666666667
23932,62006362107541,4,4018,0.0122185535471
23933,62006362131370,12,522007,0.0223050630428
23934,62006362131803,1,1004,0.00186219739292
23935,62006362101452,2,2008,0.00848246241947
23936,62006362132478,7,456011,0.0130287830636
23937,62006362131106,54,8620007,0.100117885908
23938,62006362112529,3,3015,0.00882352941176
23939,062006362016499,7,21222008,0.0878174030696
23940,62006362131473,10,2764005,0.0187494048603
23941,62006362130863,4,372007,0.00744187974834
23942,62006362067130,4,4018,0.0168923734854
23943,62006362067610,1,1002,0.00440528634361
23944,62006362132304,9,5162007,0.016760086661
23945,62006362131968,6,837007,0.0110905730129
23946,62006362132697,1,1004,0.00184842883549
23947,62006362132296,1,1004,0.00184842883549
23948,62006362133832,11,4564012,0.0204151496509
23949,62006362133660,2,2007,0.00369685767098
23950,62006362129357,1,1004,0.00184842883549
23951,62006362101885,2,2011,0.00921658986175
23952,062006362020607,4,1903015,0.0268529942327
23953,62006362065343,5,14013,0.0357422640031
23954,62006362127109,3,3011,0.00560426457179
23955,62006362133877,3,71004,0.00558314376075
23956,62006362127290,4,658011,0.0079398226893
23957,62006362049082,2,2011,0.0777126099707
23958,62006362104732,1,1002,0.00390625
23959,62006362114931,1,1004,0.00280112044818
23960,62006362127336,2,2008,0.00383458398069
23961,62006362126949,3,3011,0.00586785009862
23962,62006362060867,1,1004,0.0625
23963,62006362045190,1,1004,0.0588235294118
23964,62006362056150,1,1004,0.0588235294118
23965,62006362053099,1,1004,0.0588235294118
23966,62006362061011,3,419794,0.141731692677
23967,62006362058246,3,3015,0.0932914046122
23968,062006362026936,2,2010,0.111111111111
23969,62006362054309,1,1004,0.00306748466258
23970,62006362114115,1,1004,0.00265957446809
23971,62006362113944,1,1004,0.00265957446809
23972,62006362110995,4,4011,0.0122607316797
23973,62006362115687,2,2008,0.00396078431373
23974,62006362129208,2,2008,0.00383695692161
23975,62006362133228,2,2007,0.00373135627143
23976,62006362133060,2,2007,0.00372789493798
23977,62006362108138,4,4018,0.0122185535471
23978,62006362106945,4,4018,0.012236535601
23979,62006362133190,2,2007,0.00375234521576
23980,62006362132885,1,1004,0.00187617260788
23981,62006362127863,6,1754016,0.0115321104547
23982,62006362132737,2,2007,0.00374898984575
23983,62006362130426,2,2007,0.0037700316242
23984,62006362128071,2,2008,0.00382477694895
23985,62006362127271,4,22007,0.00776701957591
23986,62006362054958,3,3009,0.0834590246355
23987,62006362132977,1,1004,0.00187265917603
23988,62006362133147,1,1004,0.00187265917603
23989,62006362132967,6,51892007,0.011232467893
23990,62006362132929,3,3011,0.00561797752809
23991,62006362132504,5,10422007,0.00939220597077
23992,62006362133458,2,2007,0.00374883178391
23993,62006362129946,3,3007,0.00571494420097
23994,62006362131152,2,2007,0.00382778274311
23995,62006362129221,3,502007,0.00563630762337
